,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
4605,Angelo De Augustine,Tomb,Time,4oU6HYNtuW2DzjgyYrOy8J,0.47700000000000004,0.254,2,-12.675999999999998,1,0.0401,0.0118,0.106,0.626,81.568,236820,4,2
4606,Anderson East,Encore,If You Keep Leaving Me,6uNvRpERbXUapVodQrEgJy,0.325,0.527,11,-7.224,1,0.0337,0.00366,0.146,0.287,131.341,253880,3,0
4607,Leon Bridges,Coming Home,River,0NeJjNlprGfZpeX2LQuN6c,0.6579999999999999,0.179,8,-10.866,1,0.0448,0.0,0.17,0.191,128.128,238560,4,2
4608,John-Robert,Urs,Urs,72qasmVQdfSGUK7ixOyETU,0.478,0.49200000000000005,1,-8.783999999999999,0,0.0342,0.00379,0.142,0.281,117.015,190908,4,7
4609,Blake Rose,Ordinary People,Ordinary People,0FrHyYxj92dg4qIu8BO30l,0.363,0.12,7,-11.662,1,0.0358,2.34e-05,0.162,0.17600000000000002,71.024,253597,4,2
4610,Roses & Revolutions,It's Not Living (If It's Not with You),It's Not Living (If It's Not with You),07eCZf9u22LsQH8wpFfjpj,0.725,0.34700000000000003,10,-7.726,1,0.0322,0.0,0.106,0.629,116.01299999999999,176498,4,6
4611,Etta James,At Last!,At Last,4Hhv2vrOTy89HFRcjU3QOx,0.27399999999999997,0.348,5,-8.631,1,0.0293,0.0133,0.33399999999999996,0.32799999999999996,87.43,179693,3,0
4612,Patrick Droney,Patrick Droney,Ruined,6HJoraqoXpGj5Lr68FCZxX,0.711,0.303,5,-9.5,1,0.0386,1.4999999999999999e-05,0.10099999999999999,0.435,131.934,270976,3,0
4613,LULLANAS,Bloom,Bloom,4TKHFv1IkAQFg9PJUWS8f6,0.5489999999999999,0.37,3,-10.289000000000001,1,0.0307,0.0,0.11199999999999999,0.28,95.036,173924,4,2
4614,Aaron Smith,For My Father,Unconditional,2SSwlNE1JKhLZAjtKjxg6O,0.43799999999999994,0.309,8,-9.022,0,0.0565,1.78e-06,0.21,0.314,137.705,203000,4,2
4615,Dave Matthews Band,Come Tomorrow,Here On Out,1p0R5cAQaMh7lM5Zt3X67h,0.475,0.287,2,-13.434000000000001,1,0.0311,7.96e-05,0.11800000000000001,0.326,160.043,198587,3,0
4616,Hannes,Fill Me Up,Fill Me Up,7luiUAF0JAoeLRvTFYtIOe,0.535,0.261,8,-11.389000000000001,1,0.0965,0.0009339999999999999,0.0923,0.561,158.94799999999998,154560,4,2
4617,Foy Vance,Feel For Me,Feel For Me - Radio Edit,0E981mI4hPdAZFUFexdNkd,0.466,0.382,10,-7.725,1,0.0282,0.0,0.107,0.0943,90.98,222880,3,0
4618,Juke Ross,GREY,Morning Breeze,7iM7I3dbNQGC5xkxJMWwrv,0.636,0.38299999999999995,11,-9.381,1,0.0434,2.24e-06,0.122,0.213,72.87100000000001,194067,4,2
4619,The Head and the Heart,Living Mirage,Honeybee,5CalS8Gn69OOrR9aiw0ZO9,0.642,0.52,9,-7.886,1,0.0387,0.000509,0.552,0.488,136.014,196055,4,5
4620,Khruangbin,Texas Sun,Texas Sun,3k5oLgungD1dSOGLqQdIQw,0.632,0.637,7,-10.011000000000001,1,0.0348,0.158,0.0997,0.614,111.551,252812,4,6
4621,Paolo Nutini,These Streets (Deluxe),Last Request,2UXO3rKTfsfPieGDQHgG6q,0.585,0.67,7,-7.272,0,0.0525,0.0,0.14,0.397,80.895,220413,4,7
4622,Norah Jones,Come Away With Me (Deluxe Edition),Turn Me On,7DjrC3oBl57gH13aZ7tCVo,0.544,0.168,10,-10.915,1,0.0378,0.0,0.126,0.45799999999999996,85.852,154800,3,0
4623,James Bay,Let It Go,If You Ever Want To Be In Love,46BjrnHmtkSNSTVWngBOoz,0.688,0.8270000000000001,0,-6.505,1,0.0308,4.94e-05,0.0722,0.532,115.92399999999999,238693,4,6
4624,James Morrison,Undiscovered,You Give Me Something,28euH5Ny1JXxZAt2KjWp62,0.5589999999999999,0.6709999999999999,7,-7.109,1,0.1,0.0,0.0869,0.5770000000000001,79.493,212933,4,6
4625,James Arthur,YOU,Falling Like The Stars,395KzBy0bkb57dEvg6cfzJ,0.3,0.34700000000000003,6,-9.542,1,0.0364,2.14e-06,0.111,0.16399999999999998,169.361,211653,3,0
4626,Black Match,Nowhere,Alive,6YdJllz1zzvMWYQFeo7enU,0.498,0.32799999999999996,7,-10.206,1,0.0318,3.18e-05,0.124,0.138,129.846,242000,4,2
4627,Zion Goins,Free,Free,0TFJ3g1gE7kj3cxR5qWsjE,0.653,0.335,9,-12.875,1,0.0368,2.93e-06,0.364,0.239,93.95100000000001,229802,4,2
4628,City and Colour,Lover Come Back,Lover Come Back,1ZHwUSnja8I1WbM3GeDh31,0.528,0.653,3,-4.766,1,0.0283,0.0,0.301,0.44,137.591,234787,4,3
4629,Van Morrison,Moondance,And It Stoned Me - 2013 Remaster,0pLt4z90EzbN7lY9lky1Z9,0.593,0.46799999999999997,7,-11.165,1,0.0285,3.52e-05,0.0919,0.597,75.798,272160,4,2
4630,John Mayer,The Search for Everything,Rosie,5KsLlcmWDoHUoJFzRw14wD,0.758,0.465,7,-6.547000000000001,1,0.0374,5.21e-05,0.11599999999999999,0.759,138.90200000000002,240627,4,6
4631,Various Artists,Fifty Shades Darker (Original Motion Picture Soundtrack),What Would It Take,5DSYSJvmhIWkPmfPfDct2m,0.609,0.47100000000000003,9,-7.5089999999999995,1,0.0262,0.23,0.121,0.33,109.295,239440,3,0
4632,Wilder Woods,Wilder Woods,Sure Ain't,0gahvMLjFJbtBpBDBspPpa,0.626,0.8170000000000001,4,-3.5980000000000003,1,0.159,0.000242,0.31,0.595,164.058,191086,4,3
4633,Johnnyswim,Diamonds,Live While We're Young,1Ceyu1SpGIlm8H8WH5MWtP,0.532,0.733,10,-6.252000000000001,1,0.0861,1.58e-06,0.141,0.32799999999999996,80.102,307760,4,2
4634,John Splithoff,Make It Happen (Deluxe Edition),Sing to You - Acoustic,1pVz7AJO2UZd5ouOhoIlhS,0.716,0.614,6,-8.271,1,0.0592,0.000449,0.10099999999999999,0.836,76.017,216776,4,6
4635,In Memoirs,"Hope, Fear & Fashion",Stay Low,2zMa3j2F2h4UJbhpXivD3S,0.581,0.35700000000000004,0,-10.449000000000002,1,0.0278,0.0019199999999999998,0.12300000000000001,0.29100000000000004,129.95,247540,4,2
4636,Joss Stone,The Best Of Joss Stone 2003 - 2009,L-O-V-E - Long Version,4MymCsjbOkhuP2kWNSZgLo,0.527,0.78,11,-5.654,0,0.0651,8.590000000000001e-05,0.166,0.645,94.693,168973,4,7
4637,Wrabel,We Could Be Beautiful,Poetry,6F84CqAnWGg6CZiWFNDuQ9,0.575,0.478,8,-5.517,1,0.0314,1.11e-05,0.14400000000000002,0.297,125.96799999999999,249813,4,2
4638,Sam MacPherson,Solar Flare,Solar Flare,0hcHi1RoWCayxRSbq2f3CI,0.389,0.37799999999999995,4,-12.57,1,0.0848,5.9999999999999995e-05,0.0997,0.457,95.969,202787,4,2
4639,Zachary Knowles,slow summer,slow summer,4JEGeqPF0RH7oi1lHdtbK6,0.6579999999999999,0.431,5,-8.902000000000001,1,0.0437,8.28e-06,0.21,0.46399999999999997,90.00299999999999,168782,4,2
4640,Son Little,Son Little (Deluxe Edition),Lay Down,3x8IsQzb1KhPPo6zNGzzL1,0.467,0.257,5,-10.123,1,0.0314,0.0,0.11800000000000001,0.255,106.605,228000,3,0
4641,John Legend,Save Room,Save Room,0MIChOB48wlAqsQUymvGfO,0.69,0.589,7,-6.117999999999999,1,0.027000000000000003,1.03e-06,0.0976,0.35700000000000004,111.919,235636,4,6
4642,Thirdstory,Cold Heart,Grows Old,148qBp6yeeA2oq28xTZZ7e,0.556,0.268,8,-13.462,1,0.0335,0.462,0.204,0.0916,86.035,236293,4,2
4643,Etta James,Tell Mama,I'd Rather Go Blind,1kPBT8S2wJFNAyBMnGVZgL,0.47700000000000004,0.433,11,-6.473,0,0.0247,0.000195,0.151,0.611,82.52,156653,3,0
4644,Leif Vollebekk,Twin Solitude,Michigan,4Ed35zE9r9eom4604lGgax,0.723,0.299,8,-15.597000000000001,1,0.0451,0.0193,0.114,0.544,109.853,287507,5,2
4645,John Mayer,XO,XO,7cpCU3Denug5NGZsSpQl8v,0.431,0.377,2,-9.753,1,0.0288,0.0,0.21100000000000002,0.353,173.67,213627,4,3
4646,Liz Longley,Send You My Love,Send You My Love,0PDERoYg1714krVizSUd2D,0.7190000000000001,0.475,5,-6.093,1,0.0472,0.0,0.19,0.484,143.887,178573,4,6
4647,Nick Wilson,Say It Now,Say It Now,0UkwLJL3rIop8vwAwGHjDd,0.629,0.434,2,-10.854000000000001,1,0.0558,0.0,0.0977,0.268,131.975,203490,4,2
4648,Madison Ryann Ward,Mirror,Mirror,5G2Q4Vx9zwBAdQoEWgM8uX,0.6459999999999999,0.42,6,-6.21,1,0.084,0.0,0.107,0.0925,129.468,194747,3,0
4649,Brett Dennen,So Much More,She's Mine,3dKcdJ2gEJhlTbQUIXhbbN,0.65,0.473,7,-8.619,1,0.0887,0.0,0.0904,0.67,87.977,271520,4,6
4650,James Bay,Chew On My Heart (Piano & Voice),Chew On My Heart - Piano & Voice,4VyOYqqy4sXCKsdx1mBDBc,0.642,0.306,1,-5.899,1,0.031,0.0,0.126,0.303,111.773,221063,4,2
4651,Charles Bradley,Changes,Changes,1fOc4Kf82a6J1C9gS5sE0d,0.373,0.469,0,-7.282,1,0.0415,0.008870000000000001,0.0656,0.22,150.74,360829,3,0
4652,Bahamas,Barchords,Lost In The Light,6IBpFG2LU2udYofIuROp3w,0.597,0.267,2,-8.796,1,0.031,0.0014,0.111,0.247,75.545,236720,4,2
4653,Rhys Lewis,Be Your Man,Be Your Man,5rWjy4ys7LdinaFKZQBlZh,0.517,0.525,9,-7.494,0,0.0492,0.0,0.107,0.478,170.049,240867,4,3
4654,Otis Redding,The Great Otis Redding Sings Soul Ballads,That's How Strong My Love Is,3p6keDkfLYYpuAdvv1Ktsh,0.473,0.42100000000000004,3,-10.234,0,0.0558,0.0,0.145,0.682,161.584,144373,3,0
4655,Mark Diamond,Heaven,Heaven,2v0K4PNHGagTovRSYPbGQH,0.597,0.401,4,-7.565,1,0.0353,2.24e-06,0.102,0.349,121.068,199493,4,2
4656,KALEO,All The Pretty Girls,All The Pretty Girls,4lwt3Bqp3wvk4V1q6KXkb7,0.509,0.386,1,-8.296,1,0.0291,5.91e-05,0.149,0.28600000000000003,76.087,270930,4,2
4657,Taylor Swift,folklore,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,0.653,0.452,4,-11.142999999999999,0,0.055,7.730000000000001e-05,0.10800000000000001,0.45,83.43299999999999,252881,4,7
4658,Mick Flannery,Mick Flannery,How I Miss You,5QNxAH2pQLs8i7w6M9wH2x,0.41600000000000004,0.281,7,-8.738999999999999,1,0.0312,0.000261,0.0985,0.147,89.281,170864,1,0
4659,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.0,0.7020000000000001,0.436,172.638,263573,4,5
4660,Firehouse,Good Acoustics,You Are My Religion,6zWVRHzx7XHwzBgTwivaCv,0.59,0.882,6,-5.642,1,0.0293,0.0,0.0654,0.917,140.014,243760,4,6
4661,TOTO,Toto IV,Rosanna,37BTh5g05cxBIRYMbw8g2T,0.365,0.513,7,-13.034,0,0.0357,0.000147,0.205,0.7390000000000001,80.64699999999999,331200,4,7
4662,Rod Stewart,If We Fall in Love Tonight,Sometimes When We Touch,095S6zESAqe4xrm321mGsa,0.589,0.302,4,-11.919,1,0.0359,0.0,0.114,0.21600000000000003,116.93,265027,4,2
4663,Bryan Adams,Waking Up The Neighbours,Thought I'd Died And Gone To Heaven,68Qv4S2uJ0nLvdtWPrlOVt,0.44,0.738,4,-8.193,1,0.0295,0.0,0.0988,0.535,174.37599999999998,348400,4,3
4664,Bon Jovi,Bon Jovi (Remastered),Shot Through The Heart,3zuiTd0K2pbHXKwdteSxFG,0.43700000000000006,0.9359999999999999,9,-5.1,0,0.0677,0.000269,0.0992,0.41100000000000003,153.507,265933,4,3
4665,Enuff Z'Nuff,Favorites,Fly High Michelle,4p8trGdKs5rKByysqAd16f,0.23399999999999999,0.883,2,-3.818,1,0.0466,0.0,0.308,0.491,175.893,230827,4,3
4666,TOTO,The Seventh One,Stop Loving You,73bzcsDjx9FqzqKWcPLMiH,0.555,0.649,5,-13.345,1,0.0302,0.0695,0.0554,0.596,101.743,269227,4,2
4667,Rod Stewart,Every Picture Tells A Story,(Find A) Reason To Believe,6x5sduIWAaaM0dcWPYcNAF,0.34700000000000003,0.52,7,-13.253,1,0.0436,0.000857,0.114,0.47100000000000003,138.178,250507,4,2
4668,Bryan Adams,Cuts Like A Knife,Straight From The Heart,5eaK7PLGwyDXmHfTdWZZuE,0.5870000000000001,0.237,0,-18.465999999999998,1,0.0272,0.0,0.139,0.366,84.764,211933,4,2
4669,Skagarack,Be with You Forever,Be with You Forever,48v4VNeCwM978bpVJgqAJu,0.469,0.604,9,-6.966,0,0.032,1.99e-05,0.0831,0.42,126.01700000000001,274466,4,7
4670,Talk Of The Town,Talk Of The Town,In the Night,3vVesn3Ipg8L4gpxPKoy1E,0.528,0.657,0,-8.057,1,0.0289,0.0,0.106,0.345,139.92600000000002,229773,4,3
4671,Rough Cutt,Rough Cutt,You Keep Breaking My Heart,6zeuY3Lcviq9QK0DZJSxVL,0.345,0.838,8,-6.89,1,0.0562,4e-06,0.09300000000000001,0.198,109.56200000000001,313853,4,3
4672,Rod Stewart,If We Fall in Love Tonight,You're in My Heart (The Final Acclaim),4P9kOK2PafbamK95SJOCbO,0.5539999999999999,0.293,9,-12.335999999999999,1,0.0341,0.0,0.13,0.354,103.29299999999999,267907,4,2
4673,Bryan Adams,Ultimate,Heaven,2a0xe9nviZCio9gUQp0E5a,0.396,0.635,9,-5.917999999999999,0,0.0264,0.0,0.172,0.371,70.068,244960,4,7
4674,Beggars & Thieves,Beggars & Thieves,Your Love Is in Vain,3feSg8pPsHu1oP2rmpE7VR,0.4,0.456,7,-11.607000000000001,1,0.0338,2.73e-06,0.0981,0.273,117.62299999999999,308973,4,2
4675,Bad Company,Here Comes Trouble,This Could Be the One,5xwosKJ1p4NP0Y1wKslyh2,0.475,0.58,9,-10.395,1,0.0291,1.86e-05,0.0587,0.419,169.983,317627,4,3
4676,Rough Cutt,Rough Cutt Wants You,The Night Cries Out (For You),0oy0qU3VCFb9O8QvMrKn38,0.429,0.6,8,-8.491,1,0.0349,0.0,0.222,0.0768,113.185,293507,4,2
4677,Rod Stewart,If We Fall in Love Tonight,For the First Time,1R9J6Lscr2ijqarEAAVNqx,0.6709999999999999,0.248,10,-12.177,1,0.0322,9.9e-06,0.124,0.214,120.09299999999999,241667,4,2
4678,Bryan Adams,Ultimate,(Everything I Do) I Do It For You,2wW4EFIT9UMtWzF9vvvYUT,0.527,0.43200000000000005,1,-7.13,1,0.0274,0.0,0.102,0.261,131.224,250360,4,2
4679,TNT,Knights Of The New Thunder,Without Your Love,4LKlwXTUIiuxU9kRbX0MGq,0.35,0.38299999999999995,3,-14.182,1,0.0414,2.91e-06,0.0971,0.247,132.642,230787,4,2
4680,Sons Of Angels,Sons Of Angels,Lonely Rose,34t41WRTWqFwRfbrjAFFHi,0.49200000000000005,0.6,0,-12.887,1,0.0326,0.0,0.10800000000000001,0.39299999999999996,78.554,275600,4,2
4681,Bangalore Choir,On Target,Hold on to You,1mSqcdYiCrXqJV1zHW6F66,0.49,0.5720000000000001,6,-9.693999999999999,1,0.0281,8.46e-05,0.1,0.414,141.58700000000002,249267,4,3
4682,Rod Stewart,Atlantic Crossing,Sailing,6OuRbvP4PgbuzBIapVzmFJ,0.43,0.374,11,-9.949,1,0.0292,0.379,0.316,0.191,128.56,277960,4,2
4683,Baton Rouge,Shake Your Soul,There Was a Time (The Storm),6yV1DYYbx3Z4NoRnfPdZJc,0.504,0.619,5,-11.434000000000001,1,0.0265,2.92e-06,0.099,0.387,84.069,251800,4,2
4684,Frehley's Comet,Second Sighting,It's over Now,2tUNGCX2S19RAnkgsFQ6Bb,0.419,0.64,3,-11.774000000000001,1,0.028999999999999998,4.69e-06,0.0777,0.26,61.668,282800,4,2
4685,Tattoo Rodeo,Rode Hard - Put Away Wet,Ain't No Reason Why,0t9vPyiJ17Hxpa3xTT5ldQ,0.381,0.617,7,-12.039000000000001,1,0.0325,0.00201,0.0697,0.499,87.31,285200,4,2
4686,Various Artists,50 Hair Metal Ballads,Love Makes You Blind,4Eewf6Mqat5DKMlQ33ivz9,0.473,0.552,4,-9.656,1,0.0272,0.0,0.428,0.13699999999999998,81.807,233440,4,2
4687,Various Artists,50 Hair Metal Ballads,Where You Goin' Now,4wa6uQatx4xqZFYvG2nAuB,0.48,0.72,7,-5.607,1,0.0283,0.0,0.114,0.38299999999999995,76.54,279847,4,2
4688,Various Artists,50 Hair Metal Ballads,Can't Change Me,52sr2u4ENQNEHOHDJKpiFy,0.551,0.7490000000000001,5,-8.219,1,0.0306,0.0242,0.40700000000000003,0.308,84.133,279760,4,5
4689,Duff McKagan,Tenderness,Tenderness,3nFZ55F2rLClsVOcfojhzV,0.551,0.349,8,-11.059000000000001,1,0.0357,0.0166,0.0955,0.207,118.307,243165,4,2
4690,Sebastian Bach,Angel Down,By Your Side,5LK19eRCqoKuRSVuUEhEKh,0.47700000000000004,0.605,1,-7.417000000000001,0,0.0319,0.0,0.0563,0.0779,143.099,327533,4,3
4691,Ugly Kid Joe,America's Least Wanted,Cats In The Cradle,5x9RZg7HfXGY3JayXL3seF,0.511,0.517,8,-9.652999999999999,1,0.0328,0.0,0.07400000000000001,0.433,75.67,241893,4,2
4692,Limp Bizkit,Results May Vary,Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,0.595,0.489,7,-6.66,1,0.0271,0.0,0.11900000000000001,0.0902,120.315,269973,4,2
4693,Pearl Jam,Lightning Bolt,Future Days,22sDLvlzAJzH0BHiMSOfRP,0.5379999999999999,0.266,1,-12.464,1,0.0277,0.0,0.0639,0.174,106.95200000000001,262893,4,2
4694,The Smashing Pumpkins,Pisces Iscariot (Deluxe),Landslide - Remastered,6N7JMoaUYgo4pwPgsnSobr,0.42200000000000004,0.20800000000000002,10,-15.886,1,0.0318,0.0265,0.192,0.354,111.54899999999999,190587,3,0
4695,Fleetwood Mac,Tango In the Night (Deluxe Edition),Seven Wonders - 2017 Remaster,1VN2vWSkSmMKOhxr8lHzSx,0.7070000000000001,0.625,4,-9.529,1,0.0303,5.42e-05,0.10400000000000001,0.634,119.04899999999999,222400,4,6
4696,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),Layla - 40th Anniversary Version / 2010 Remastered,2kkvB3RNRzwjFdGhaUA0tz,0.40399999999999997,0.902,1,-3.88,1,0.0665,0.297,0.287,0.49700000000000005,115.669,423840,4,3
4697,The Yardbirds,For Your Love (2015 Remaster),For Your Love - 2015 Remaster,6o21UfW2RHkzzleZGLfFpK,0.28800000000000003,0.62,2,-10.103,1,0.0428,0.0,0.0882,0.617,94.445,150627,4,2
4698,Shocking Blue,At Home,Venus,0Z3xhSOhrawLV81YdiDiiJ,0.691,0.762,11,-6.47,0,0.0367,0.0286,0.0804,0.9570000000000001,128.111,187533,4,7
4699,Badfinger,Timeless... The Musical Legacy,Love Is Gonna Come At Last,2p0HgtQjrLr453E8cOeqli,0.619,0.6920000000000001,10,-8.738,1,0.0437,0.000405,0.264,0.787,111.96600000000001,218880,4,6
4700,Fleetwood Mac,Tango In the Night (Deluxe Edition),Little Lies - 2017 Remaster,4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,2,-10.345,1,0.0264,8.3e-05,0.0551,0.865,124.825,221053,4,6
4701,George Harrison,Cloud Nine,Got My Mind Set On You - Remastered 2004,3OeUlriM0EZHdWleJtjoVr,0.767,0.8540000000000001,4,-6.947,1,0.0426,2.03e-06,0.485,0.963,149.20600000000002,234653,4,5
4702,Traveling Wilburys,"The Traveling Wilburys, Vol. 3",You Took My Breath Away,5A5tJBJjYM4KBXelf8eKNe,0.613,0.687,0,-5.931,1,0.0266,1.47e-06,0.195,0.6940000000000001,93.691,198880,4,6
4703,Bob Seger,Stranger In Town,Still The Same,1Ryxsiacu8pUXIMCVnIQ8J,0.7090000000000001,0.767,0,-6.732,1,0.0283,0.000172,0.0592,0.557,115.64,203547,4,6
4704,Badfinger,Timeless... The Musical Legacy,Apple Of My Eye - Remastered 2010,4RhvsfJ7Q96OG3MXDFwZMM,0.531,0.34700000000000003,6,-9.958,1,0.0259,0.0,0.102,0.41700000000000004,145.08100000000002,185387,4,2
4705,Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,0.828,0.49200000000000005,0,-9.744,1,0.0276,0.00428,0.128,0.789,120.15100000000001,257800,4,6
4706,Various Artists,Boogie Nights #2 (More Music From The Original Motion Picture),Fooled Around And Fell In Love,6BJTagJUFeUxHpVWxTmatw,0.634,0.7959999999999999,10,-6.374,1,0.031,0.0309,0.155,0.565,113.475,274333,3,0
4707,Mark Knopfler,Golden Heart,Golden Heart,4KU1AZfXvTPhrr9ptpVVPp,0.593,0.316,7,-12.504000000000001,1,0.0314,0.36200000000000004,0.113,0.14300000000000002,124.038,301640,4,2
4708,Chris Rea,The Works,Fool (If You Think It's Over),4Eq54SqWdCWCprJIRqwK8h,0.727,0.479,11,-7.952999999999999,0,0.0308,0.0,0.0848,0.9359999999999999,110.20299999999999,244986,4,7
4709,Badfinger,No Dice (Remastered 2010 / Deluxe Edition),Without You - Remastered 2010,1VrIr1toXX6bOSdotodB71,0.5579999999999999,0.33899999999999997,6,-10.392999999999999,1,0.0274,2.75e-06,0.16,0.309,135.235,283493,4,2
4710,Michael Bublé,Michael Bublé,Sway,2ajUl8lBLAXOXNpG4NEPMz,0.713,0.639,2,-5.529,0,0.0313,0.0,0.0878,0.737,125.959,188067,4,7
4711,Rod Stewart,Fly Me To The Moon...The Great American Songbook Volume V,I've Got You Under My Skin,0uX23hwTV8jJYbb9Gejg9X,0.623,0.593,6,-6.615,1,0.0407,4.09e-06,0.257,0.51,115.992,230467,4,6
4712,Robbie Williams,Swing When You're Winning,Ain't That A Kick In The Head,0KvgnmY3al4510sIsAA201,0.642,0.5770000000000001,0,-8.633,0,0.115,0.0,0.401,0.49200000000000005,128.49200000000002,147960,4,7
4713,Dean Martin,Dino: The Essential Dean Martin,Ain't That A Kick In The Head - 1997 - Remastered,7coH7f2P7SiLxmo95b5QHX,0.659,0.345,6,-7.893,0,0.0555,0.0,0.299,0.725,132.241,144693,4,7
4714,Peggy Lee,Things Are Swingin'/Jump For Joy,Ain't We Got Fun,6TsdvMtwcoDcoJa4ZhDGxZ,0.68,0.318,7,-10.981,1,0.0382,0.0,0.0665,0.773,136.452,130640,4,6
4715,Michael Bublé,Michael Bublé,Fever,17Syv0SV6ThWwgZM3umr1E,0.604,0.34,0,-9.571,0,0.0619,2.5e-05,0.0896,0.36,127.992,234320,4,7
4716,Billie Holiday,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),All of Me,1LGqJ3nvxpVXDWpEzq4DJD,0.504,0.0644,2,-14.754000000000001,0,0.0408,4.36e-06,0.174,0.40299999999999997,106.994,181440,5,2
4717,Various Artists,Sunday Morning,All The Things You Are,1tTOZjvzrkQSSf6XZFS2AY,0.42,0.353,9,-10.154,1,0.0294,5.5299999999999996e-05,0.107,0.28300000000000003,111.93799999999999,229973,4,2
4718,Nat King Cole,Sings For Two In Love,Almost Like Being In Love - Remastered,6115ks6fGkf7KYRDAi8lNK,0.447,0.48700000000000004,7,-6.7829999999999995,1,0.062,0.0,0.177,0.696,182.515,113293,3,0
4719,Etta James,At Last!,At Last - Single Version,0CmIALzGn4vHIHJG4n3Q4z,0.168,0.326,5,-9.981,1,0.0324,0.0006,0.316,0.322,174.794,182400,3,0
4720,Michael Bublé,Michael Bublé,For Once in My Life,0aei3EH5p7mzipPPAXxpzq,0.551,0.493,10,-5.685,1,0.0378,0.0,0.287,0.43,94.415,153533,4,2
4721,Melody Gardot,My One And Only Thrill,Baby I'm A Fool,7ilWEHob3AYG3lAJlKEpDR,0.516,0.24,10,-13.130999999999998,0,0.0404,0.0228,0.162,0.27699999999999997,112.98100000000001,211893,4,2
4722,John Tesh,Big Band,Beyond The Sea,0I05tt7WMX106xCJiRsEkc,0.64,0.49700000000000005,2,-6.127000000000001,0,0.027000000000000003,0.0,0.134,0.44299999999999995,137.871,263493,4,7
4723,Bobby Darin,The Ultimate Bobby Darin,Beyond the Sea,2EIaO5knwUA3F2qnf9LV3S,0.521,0.516,2,-7.456,0,0.0369,0.0,0.257,0.569,136.483,172480,4,7
4724,Dean Martin,The Reprise Years,Blue Moon,3Pi8eMeDLEUMH729CyQMP9,0.40700000000000003,0.0293,2,-18.177,0,0.0378,1.6800000000000002e-05,0.0997,0.20600000000000002,135.039,185187,4,2
4725,Elvis Presley,Elvis 75,Can't Help Falling in Love,264A7BIyuZUxtCKG4wokXX,0.387,0.313,2,-13.493,1,0.0276,0.00014199999999999998,0.102,0.332,100.16799999999999,182467,3,0
4726,Andy Williams,The Very Best Of Andy Williams,Can't Take My Eyes Off You,00jlyC6x233qlS1vhLHdA3,0.629,0.397,0,-10.482999999999999,1,0.0337,0.00011,0.504,0.563,124.55,192840,4,5
4727,Johnny Mathis,Johnny's Greatest Hits,Chances Are (with Ray Conniff & His Orchestra),6sAcECONsANle5n0rnP2at,0.212,0.316,10,-9.429,1,0.0314,0.0,0.10300000000000001,0.271,83.59700000000001,182440,4,2
4728,Frank Sinatra,Come Fly With Me (Remastered),Come Fly With Me - Remastered,4hHbeIIKO5Y5uLyIEbY9Gn,0.574,0.33799999999999997,6,-11.376,1,0.042,0.0,0.165,0.493,67.008,199093,4,2
4729,Catherine Russell,Harlem On My Mind,Don't Take Your Love From Me,3PTD2eturmZsdedW6reT1p,0.376,0.141,8,-10.902000000000001,1,0.0365,0.000171,0.14,0.191,183.84099999999998,292288,3,0
4730,Ella Fitzgerald,ELLA & LOUIS The Very Best Of Ella Fitzgerald & Louis Armstrong,Dream A Little Dream Of Me,4xP9rjS2iT1ANZPDKPTAgR,0.456,0.23600000000000002,9,-9.372,0,0.0862,0.0,0.184,0.366,79.058,187467,4,2
4731,Dean Martin,Amore,Dream A Little Dream Of Me - 1998 Remaster,50zTR9gR9NGol94nv0rZXf,0.193,0.205,1,-16.639,0,0.0362,0.183,0.386,0.172,69.694,195627,4,2
4732,Michael Bublé,It's Time,Feeling Good,1AM8QdDFZMq6SrrqUnuQ9P,0.535,0.5479999999999999,1,-6.51,1,0.037000000000000005,1.48e-06,0.12300000000000001,0.47700000000000004,115.14399999999999,237333,3,0
4733,Peggy Lee,The Capitol Years,Fever,2CeqxyOZEyiL6pTDYZ9gPH,0.742,0.0899,9,-19.187,0,0.158,0.0,0.113,0.35100000000000003,137.47299999999998,201333,4,2
4734,"Harry Connick, Jr.",Your Songs,First Time Ever I Saw Your Face,4euDvcRWAdzjoBjEDA2lV7,0.423,0.125,9,-18.782,1,0.0286,0.00997,0.203,0.17,84.118,202160,4,2
4735,Frank Sinatra,Ultimate Sinatra,Fly Me To The Moon - Remastered,2dR5WkrpwylTuT3jRWNufa,0.67,0.365,0,-10.158,1,0.0564,0.0,0.0575,0.45,119.344,147147,4,2
