,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
12,Jhove,Before You Go,Back When,5OXpC2VfqnDejCNGYgZhvT,0.74,0.319,2,-13.283,1,0.0707,0.846,0.134,0.8,143.967,140000,4
13,Mila Coolness,Silent River,Balance,6XDKiHD6zB5T8dyXaP3qFc,0.479,0.0264,2,-23.454,0,0.0274,0.96,0.0947,0.229,87.408,142629,4
14,Yasumu,Until Forever,Balcony Breakfasts,78vYS63UShayZ42QABZfl8,0.766,0.243,10,-18.01,0,0.0456,0.903,0.333,0.186,94.995,166632,3
15,S N U G,Moonglow,Balcony Nights,1pDu7HDLUxmOQmEs4rDOd5,0.617,0.274,4,-13.265,1,0.0393,0.939,0.115,0.0788,70.119,164214,4
16,Sitting Duck,Wonderland Chapter 1,Be Kind,11nqw7Ax8rcIIeLI4rjpvS,0.657,0.124,3,-20.733,1,0.0276,0.771,0.0954,0.083,140.0,138857,4
17,Various Artists,3 Am. Study Session,Blind Forest,55SD2p3Ky4DU13ZgwyBnUy,0.657,0.217,4,-10.931,0,0.0904,0.563,0.114,0.158,70.023,174857,4
18,less.people,Online Mall Music,Blinds,3tSPA3UxoMgm1MgaoYBCVs,0.818,0.171,9,-16.636,0,0.0453,0.894,0.061,0.205,106.026,159574,4
19,tysu,Window Seat,Blue Moon,0umnwdmkOE2JWxGxsEaqW0,0.597,0.097,7,-20.965,1,0.0485,0.884,0.103,0.188,74.016,132971,4
20,Refeeld,Chance Encounter,Blue Terrain,3s9qCeRZMsK9xGWjjv0EuS,0.598,0.266,10,-15.475,1,0.0321,0.908,0.101,0.236,146.062,180741,4
21,softy,Sometimes I Wait for You,Breathing in October,6SCzzWHKFG8pEBUDMK5uJs,0.553,0.408,11,-9.573,1,0.0538,0.621,0.314,0.143,44.871,179865,4
22,Various Artists,Lazy Sunday,Building a New Life,4vR4lPZnBOagoF118oe6g8,0.497,0.157,4,-16.873,1,0.0678,0.882,0.0886,0.277,215.981,162920,4
23,Purrple Cat,Sweet Dreams,Caramellow,2GX2qeMZL8XtvpfQwuolGP,0.675,0.176,4,-16.129,0,0.0332,0.93,0.239,0.0523,134.003,146875,4
24,Blue Wednesday,Discovery,Cascadia,26KBvBwirelhmcVNAAJU9w,0.548,0.275,8,-17.671,1,0.0983,0.88,0.928,0.513,78.26,127885,4
25,dryhope,Kenopsia,Childhood Home,177D3uhyXtsak0hwWgXmZB,0.77,0.155,11,-9.64,0,0.041,0.908,0.131,0.202,82.991,148193,4
26,mell-ø,Afloat Again,Childhood Memories,1NiojUc8KhrjAavgSFlSDn,0.682,0.198,2,-10.503,1,0.0428,0.923,0.109,0.356,80.005,97322,4
27,Yasumu,Until Forever,Chocolate Pudding,4MBo1776o6rXzpyrnDpoAj,0.64,0.0797,10,-14.884,0,0.0651,0.798,0.387,0.201,77.049,150747,4
28,Fatb,Conscious Ego,Cianite,5tpg0JCGMrF4RvCdv9VJAK,0.668,0.0753,5,-11.684,0,0.293,0.00471,0.125,0.407,166.291,144586,4
29,Various Artists,1 Am. Study Session,Circle,0hNIRGJMDgzUb2d9q7bVWO,0.572,0.253,7,-14.504,0,0.029,0.42,0.127,0.108,85.06,112941,4
30,Nothingtosay,Introspective,Cleared Sky,12R8a6Ll69LtQnlWHOBAoy,0.616,0.191,8,-17.242,1,0.0464,0.829,0.103,0.0546,80.006,156008,3
31,tysu,Window Seat,Cloudburst,1406pYm01nyJlM8JcCc7Lt,0.669,0.0826,9,-14.063,1,0.0436,0.913,0.0959,0.32,148.025,132973,4
32,kudo,Staring Through,Cold,69kdxhdyEE3464c3BjNvGW,0.557,0.1,10,-26.646,1,0.032,0.908,0.0944,0.121,137.96,135886,4
33,Various Artists,2 Am. Study Session,Compassion,0QjHryzA85B5lWAGZFvWLm,0.594,0.189,11,-11.633,1,0.04,0.9,0.124,0.0365,144.03,133333,4
34,ENRA,In Motion,Consequences,4i0EJIy3EhXc4S1ZN55bDA,0.679,0.399,8,-12.939,0,0.0454,0.815,0.12,0.0389,108.01,124450,4
35,Dontcry,Odyssey,Cosmos,65ija1Fx0j053dmfhejrJr,0.705,0.251,11,-11.029,0,0.0901,0.793,0.141,0.206,88.009,113594,4
36,Various Artists,1 Am. Study Session,Cotton Cloud,6IppbD1HujunE0CPO1VmuS,0.683,0.424,8,-9.164,0,0.0867,0.817,0.111,0.373,77.944,123007,4
37,Various Artists,3 Am. Study Session,Crescent,1pPfEi9IdQLrt2eqYkyo1y,0.684,0.275,4,-19.099,0,0.0491,0.954,0.0767,0.0379,120.053,220000,4
38,Laffey,Summer Nights,Crush,1DFGKUkMaq19KjswhR1ofU,0.872,0.245,11,-13.957,1,0.152,0.956,0.119,0.209,119.818,130760,4
39,TABAL,Inside Space,Crystal Land,2PKSZ1MjXoYVYMmNlPoYn0,0.748,0.274,1,-14.363,1,0.0889,0.253,0.109,0.0723,155.908,149231,5
40,BluntOne,Autumn in Budapest,Danube Blues,36JxYYdDjdUkQ3RdbAS9mJ,0.704,0.149,7,-16.106,0,0.0911,0.918,0.0981,0.464,130.45,124371,4
41,Tom Doolie,Naoko,Darjeeling,3mo5poSRxFpNzh0mNzFd8l,0.64,0.255,6,-10.96,1,0.0383,0.897,0.109,0.367,117.443,107693,3
42,tysu,Window Seat,Dawn,1LbxMseHHXD5gOoCg7mZss,0.805,0.037,10,-13.069,1,0.0722,0.934,0.102,0.307,78.033,123085,4
43,Yasumu,Until Forever,Day One,4YDMOS4LJyfY2jSY39Q03y,0.639,0.265,5,-15.821,1,0.101,0.895,0.304,0.402,208.004,126346,3
44,Pandrezz,Relief,Deserved Rest,539QeZzK7P9xtQfn8aXgBX,0.573,0.0953,10,-17.755,1,0.107,0.646,0.0975,0.039,64.234,162187,4
45,Kupla,Kingdom in Blue,Dew,7snSYVYoAEd1oaUjtIsOVy,0.706,0.435,10,-9.737,0,0.0622,0.326,0.685,0.371,80.004,161948,4
46,Various Artists,Lazy Sunday,Diet Cola,69evTqD6fVwBah1INJ8lxX,0.746,0.19,0,-12.565,1,0.0533,0.823,0.0993,0.273,60.027,149000,4
47,Yasumu,Until Forever,Different Cities,6K30vTgYqeIbC3Nw8Lvj0D,0.735,0.15,2,-13.138,0,0.0829,0.924,0.137,0.313,83.043,130264,4
48,Hoogway,Forever Ago,Different Waves,79BgrSSsxTvGA3JHhfBDMi,0.751,0.0972,7,-21.151,1,0.0503,0.786,0.116,0.541,123.973,120968,4
49,Yasumu,Until Forever,Discovering,26I4QjhQNzyyTKomVRl4wn,0.713,0.26,8,-22.457,0,0.0474,0.883,0.294,0.186,119.996,192000,3
50,chief.,Time Remembered,distance,4fZfNDRTRD4u7SNNvJLa27,0.571,0.104,9,-13.389,1,0.0798,0.869,0.0639,0.267,132.611,162542,1
51,Chris Mazuera,Dozing,Distant,0flbZnIoq0Z84zukPp47b6,0.581,0.356,2,-8.118,0,0.0362,0.939,0.0716,0.487,142.494,118310,4
52,Various Artists,Lazy Sunday,Don't Let Go,7mtdUu2Yq1ttUzuL4GZbu3,0.592,0.219,8,-11.687,1,0.0654,0.879,0.0668,0.21,71.98,154375,4
53,dryhope,Contrasts,Down River,6yddWHslt8Xbmr7GjGij3Q,0.5,0.177,4,-11.362,1,0.35,0.848,0.101,0.215,82.235,144036,4
54,Miramare,Azure Blue,Down The Port,5O4KEJPTG0qE3Ao8v38XPV,0.814,0.0767,9,-14.368,1,0.0929,0.933,0.161,0.113,80.022,121937,4
55,chief.,Time Remembered,downtown,1AnzcWhlrH3VxhSmVaq8TL,0.768,0.322,3,-11.539,0,0.0675,0.915,0.331,0.455,84.581,119164,4
56,Chris Mazuera,Dozing,Dozing,2jgadpJkHglyVxwoeRxqi5,0.644,0.273,9,-12.114,1,0.0933,0.848,0.0893,0.387,156.113,146346,4
57,mell-ø,Afloat Again,Dozing Off,6lrBNmsMzTDXuPRSpDVdMG,0.703,0.144,7,-19.519,0,0.0713,0.943,0.111,0.21,76.982,127013,4
58,xander.,Cabin Fever,Dreams Come True,5gEMIy111ZFXi1BUdv9iLV,0.71,0.345,1,-15.082,0,0.267,0.717,0.25,0.127,80.934,154074,4
59,Sitting Duck,Wonderland Chapter 1,Dreamstate,7ue48ZllnygoqcihRkFBI2,0.635,0.116,1,-20.044,1,0.0472,0.643,0.0999,0.16,134.019,157612,4
60,Various Artists,1 Am. Study Session,Drops,0bBffewTK0oyCriEnYSbHY,0.688,0.336,6,-12.531,1,0.177,0.882,0.134,0.311,83.065,122892,4
61,Dontcry,Jiro Dreams,Ebi Tempura,5FHX9OAsbNOnqxA6ApjAya,0.831,0.341,6,-9.615,0,0.12,0.926,0.337,0.327,78.016,114135,1
62,Dontcry,Jiro Dreams,Edamame,6ZhmsXbTueMqhhsgUfXBYo,0.684,0.463,0,-8.517,0,0.0843,0.926,0.146,0.321,155.966,89423,4
63,Hevi,Drifting Away,Empathise,7sRZhcsHigdIpRqBxA2N9T,0.661,0.162,0,-17.464,1,0.0561,0.904,0.0817,0.212,73.987,137382,4
64,Allem Iversom,The Ridge,The End,08ZTbIuUD747fK7sYuwn1o,0.616,0.163,2,-18.448,1,0.0443,0.911,0.108,0.111,76.998,174545,4
65,less.people,Online Mall Music,Enough to Go Around,0g2cKbRSGDlhfbrVWOhvwG,0.642,0.263,6,-14.562,0,0.422,0.447,0.0597,0.271,74.172,155676,4
66,Various Artists,3 Am. Study Session,Escape Route,1rfRJ3JViXW1VCU6fnFrHH,0.533,0.217,8,-16.361,1,0.039,0.913,0.0901,0.0476,145.773,138082,4
67,Various Artists,Lazy Sunday,Eternal Life,7vKYiZFyGX8ZPG0uRQNqYn,0.683,0.13,10,-10.622,0,0.0326,0.891,0.163,0.263,75.015,129770,4
68,brillion.,Bedtime Stories Pt. 2,Eventide,7eBIzl4j9y8Kr5IHJbZTKj,0.288,0.499,8,-13.952,1,0.0683,0.914,0.0886,0.0361,75.904,186316,4
69,less.people,Online Mall Music,Everything's a Symptom,4Xf0CTS2WoDKqkUy8CPE5C,0.687,0.26,3,-13.953,0,0.184,0.839,0.101,0.102,140.034,137143,4
70,Various Artists,3 Am. Study Session,Fade Away,5fBTlHvnckGkiIei4cJByl,0.744,0.158,5,-9.805,0,0.0453,0.913,0.103,0.0384,120.032,164000,4
71,eugenio izzi,Feel Free To Imagine,The Fairie's City,2R6oKnA6zsZLhNF5kM46QH,0.622,0.0226,2,-15.603,1,0.0538,0.951,0.109,0.0949,149.965,154000,4
72,Yasumu,Until Forever,Fallen in Love,3RfvjUsOyuos75NJiikM6H,0.648,0.166,11,-22.512,1,0.0447,0.935,0.116,0.314,100.024,162000,4
73,Nothingtosay,Introspective,Far Away,05FVfijKq0kvZyZdsYnYuG,0.682,0.107,2,-18.042,1,0.0608,0.935,0.0925,0.0685,83.982,168579,4
74,Various Artists,3 Am. Study Session,Fateful Slumber,1ZoHAH5k36VxzYbzDo13ED,0.655,0.214,2,-14.256,1,0.0384,0.905,0.0945,0.207,119.012,169412,4
75,Various Artists,2 Am. Study Session,February,1Kob6pJjHhsCD9KaUAWfHM,0.63,0.235,4,-14.255,0,0.107,0.886,0.655,0.106,150.039,162542,4
76,Yasumu,Until Forever,Feeling Home,0Vx01srTgiuaH3Na0OtL39,0.671,0.214,2,-15.123,0,0.178,0.913,0.382,0.217,140.299,162429,4
77,Chiccote's Beats,Illusion,Finding,3GoXvjQXoXqOq1dNczZBpQ,0.64,0.0284,8,-27.826,1,0.0739,0.953,0.341,0.317,79.995,153000,4
78,Various Artists,3 Am. Study Session,Fireflies,3R842HhIJd4VysNmcRApE0,0.651,0.125,5,-20.281,0,0.0309,0.925,0.112,0.0371,78.015,123077,4
79,Yasumu,Until Forever,First Dates,30bfS4ngNQMX1zpOIxuagl,0.644,0.115,0,-14.351,1,0.287,0.937,0.125,0.218,169.95,135000,4
80,Chris Mazuera,Perspective,First Snow,518qBWnxXBWHe7oYoVR6RA,0.611,0.1,2,-23.194,1,0.0449,0.935,0.0784,0.197,103.9,175385,4
81,Miramare,Azure Blue,Foam,0NtxznqRbzOunrdwga3VnB,0.3,0.183,11,-12.643,1,0.0438,0.723,0.108,0.268,78.901,132000,4
82,Sitting Duck,Wonderland Chapter 1,Forest Whispers,5SHzuJSCDNvSxjTGQP5zi9,0.625,0.205,3,-16.639,1,0.0355,0.684,0.128,0.0623,80.023,146250,4
83,Nothingtosay,Introspective,For You,3L4mM0ZvnjXvW5SSIDFTBi,0.814,0.176,1,-15.125,0,0.293,0.916,0.146,0.0722,84.006,162857,4
84,A[way],Frozen Roses,Frozen Snow,7oC3l3d5t5NUDofzIVipYR,0.52,0.417,6,-14.186,1,0.209,0.892,0.0861,0.854,218.659,111115,4
85,DLJ,Night Emotions,Further,0mlbXB8AukvaQxhatnWjOc,0.379,0.259,10,-16.195,0,0.0489,0.772,0.107,0.244,84.38,141724,4
86,BluntOne,Cloud Surfing,Gates of Heaven,0Jxhf898ODyaLSR1JTfWh7,0.536,0.14,4,-10.417,0,0.164,0.885,0.114,0.189,77.036,198718,4
87,eugenio izzi,Feel Free To Imagine,Get Lost In The Mind's Ocean,2cnBpaZVhZAuMKWHCyckhO,0.814,0.136,0,-15.627,1,0.0894,0.962,0.111,0.203,133.989,146866,4
88,Various Artists,2 Am. Study Session,Ghost in My Mind,7B3ddhlG9jP8PeybwVyCq5,0.735,0.357,4,-9.608,1,0.0582,0.914,0.112,0.0878,134.106,166567,4
89,xander.,Cabin Fever,Glitter,4TMUus1bJZFxyZUSN8NUoQ,0.655,0.375,3,-12.006,1,0.0436,0.828,0.325,0.277,180.031,157333,4
90,mell-ø,Afloat Again,Gloom,5rBb2uP6oXtenyXSjNee6W,0.782,0.349,11,-11.464,1,0.0675,0.951,0.119,0.262,74.913,131200,4
91,Laffey,Summer Nights,Gloomy,1YWMRotYNbf1zL6bnSL6I0,0.577,0.283,0,-14.357,1,0.033,0.873,0.105,0.0743,95.977,120820,4
92,Various Artists,3 Am. Study Session,Glowing Lights,3KunPHIvhxrUaHny2Z1J9w,0.332,0.258,10,-15.761,1,0.0375,0.91,0.102,0.0393,143.656,165833,4
93,dryhope,Kenopsia,Gravity,5GQjoo5PkzBCnDEh2Habn5,0.737,0.278,8,-16.451,0,0.047,0.94,0.0925,0.0357,127.942,108750,4
94,Various Artists,1 Am. Study Session,Gyoza,42vzhhpRAds4RJDQPrSGZ6,0.766,0.315,6,-15.721,1,0.0946,0.858,0.0929,0.603,88.17,120000,4
95,C4C,L'aventure EP,Hello,7bza6R254w7hZyNO9zaIxc,0.644,0.218,0,-17.003,1,0.05,0.944,0.0848,0.101,85.042,149647,4
96,Kupla,Life Forms,Heroes,3qHragQorghdC0TpIa6A0k,0.405,0.414,5,-9.6,0,0.116,0.864,0.181,0.0632,80.307,140000,4
97,No Spirit,Memories We Made,Hope,2z5EDJrebx8s7yKbwi33TW,0.585,0.208,8,-11.963,1,0.0353,0.786,0.378,0.129,63.934,213750,4
98,Allem Iversom,The Ridge,Howufeel,5utI4hJv96VauRPFeW0x8J,0.449,0.222,9,-19.193,1,0.0419,0.902,0.0781,0.0381,167.501,137143,4
99,Oatmello,Dove,Hushed Tones,1UMTVaGYOkLShJxtekqJbk,0.681,0.396,0,-8.931,1,0.105,0.788,0.132,0.294,155.997,147885,4
0,Lady Gaga,Chromatica,Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0,0.323,0.646,123.056,182200,4
1,BLACKPINK,THE ALBUM,How You Like That,4SFknyjLcyTLJFPKD2m96o,0.812,0.8,11,-4.282,1,0.077,0.000112,0.0638,0.357,130.036,180947,4
2,Dua Lipa,Future Nostalgia,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,4,-3.434,0,0.0883,1.39e-06,0.349,0.467,113.013,221820,4
3,Taylor Swift,folklore,cardigan,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.000345,0.25,0.551,130.033,239560,4
4,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4
5,Justin Bieber,Intentions,Intentions,364dI1bYnvamSnBJ8JcNzN,0.811,0.553,9,-6.644,1,0.0552,0,0.105,0.86,148.014,212869,4
6,Anuel AA,Emmanuel,China,0KkIkfsLEJbrcIhYsCL7L5,0.786,0.808,7,-3.702,1,0.0881,0.000289,0.0822,0.608,105.029,301714,4
7,BENEE,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,3.04e-05,0.123,0.817,128.977,223480,4
8,Mabel,Ivy To Roses (Mixtape),Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,0.674,0.881,9,-2.853,1,0.147,3.01e-06,0.0793,0.234,98.994,178480,4
9,Dynoro,In My Mind,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4
10,Sheck Wes,MUDBOY,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,4
11,Daddy Yankee,Con Calma,Con Calma,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.652,0,0.0593,1.94e-06,0.0574,0.656,93.989,193227,4
12,Marshmello,Be Kind (with Halsey),Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0,0.0541,0.452,93.995,172762,4
13,Cardi B,Invasion of Privacy,I Like It,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0,0.372,0.65,136.048,253390,4
14,StaySolidRocky,Party Girl,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0,0.0996,0.629,130.022,147800,4
15,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0,0.0714,0.694,112.022,158571,4
16,Powfu,death bed (coffee for your head),death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0,0.696,0.348,144.026,173333,4
17,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.883,1,0.0357,0,0.0755,0.507,147.988,199549,4
18,Black Eyed Peas,TRANSLATION,RITMO (Bad Boys For Life),5NyS3oxTlos3Agl2YtZwrC,0.732,0.716,10,-6.968,0,0.0561,0.000758,0.73,0.666,105.093,214855,4
19,Surf Mesa,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.00188,0.393,0.33,112.05,176547,4
20,Megan Thee Stallion,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,0.822,0.743,10,-4.772,0,0.28,0,0.127,0.636,84.459,242001,4
21,Drake,Dark Lane Demo Tapes,Toosie Slide,466cKvZn1j45IpxDdYZqdA,0.83,0.49,1,-8.82,0,0.209,3.04e-06,0.113,0.845,81.604,247059,4
22,Lil Mosey,Certified Hitmaker,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0,-7.909,1,0.0383,0,0.132,0.349,99.034,162547,4
23,Kygo,Born To Be Yours,Born To Be Yours,2hoigtnMAjSejRi1hHk99w,0.688,0.688,3,-5.84,1,0.0357,0,0.0982,0.451,114.011,193321,4
24,Meek Mill,Championships,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0,0.252,0.544,86.003,180522,4
25,Axwell /\ Ingrosso,More Than You Know,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5,-4.973,0,0.034,0,0.312,0.571,123.077,203000,4
26,JP Saxe,If the World Was Ending (feat. Julia Michaels),If the World Was Ending - feat. Julia Michaels,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0,0.109,0.604,75.801,208687,4
27,Dennis Lloyd,Nevermind,Nevermind,63SevszngYpZOwf63o61K4,0.6,0.688,5,-8.339,0,0.201,1.29e-05,0.409,0.0793,99.977,156600,4
28,Khalid,American Teen,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.394,136.949,202547,4
29,BLACKPINK,KILL THIS LOVE,Kill This Love,18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.00175,0.325,0.58,131.974,189052,4
30,Regard,Ride It,Ride It,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4
31,Loud Luxury,Body,Body,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.582,121.958,163216,4
32,Alan Walker,"Alone, Pt. II","Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0,0.133,0.608,88.033,179053,4
33,Kygo,Higher Love,Higher Love,6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,8,-7.159,1,0.0324,6.05e-06,0.101,0.404,103.952,228267,4
34,Chris Brown,Indigo,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,0.698,0.454,1,-6.756,0,0.151,0,0.155,0.137,92.932,260640,4
35,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),Before You Go,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0,0.0885,0.183,111.881,215107,4
36,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,0.694,0.815,2,-4.328,1,0.12,0,0.0924,0.813,88.931,228827,4
37,Conkarah,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0dZpw3h6KZhcHec61qwevZ,0.824,0.854,8,-5.312,1,0.177,4.95e-05,0.117,0.896,95.114,210329,4
38,MEDUZA,Piece Of Your Heart,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10,-6.806,0,0.0295,0.00016,0.074,0.631,124.08,152913,4
39,Harry Styles,Fine Line,Adore You,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,7e-06,0.102,0.569,99.048,207133,4
40,Dua Lipa,Don't Start Now,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0,0.0952,0.677,123.941,183290,4
41,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0,0.46,0.457,116.735,163636,5
42,Lady Gaga,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,1.12e-05,0.489,0.784,120.006,157707,4
43,THE SCOTTS,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0,0.157,0.28,129.979,165978,4
44,Future,Life Is Good (feat. Drake),Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0,0.152,0.508,142.037,237735,4
45,Dua Lipa,Future Nostalgia,Physical,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0,-3.756,1,0.0457,0.000658,0.102,0.746,146.967,193829,4
46,The Weeknd,After Hours,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.507,0,0.15,1.01e-06,0.156,0.252,170.062,198267,4
47,Lady Gaga,Chromatica,Stupid Love,7yBbV2k2S2uhaQc24NF2xt,0.68,0.825,8,-4.296,1,0.0702,0.000122,0.27,0.784,117.987,193533,4
48,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0,0.79,0.642,116.971,196653,4
49,Maren Morris,GIRL,The Bones,3npzogdOEiVsieXmmhBepL,0.612,0.57,11,-6.642,0,0.0347,0,0.0963,0.335,77.004,197293,4
50,Doja Cat,Hot Pink,Say So,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,3.57e-06,0.0904,0.786,110.962,237893,4
51,The Weeknd,After Hours (Deluxe),After Hours,31bmr5SE0qrrIPhjGbnwKP,0.659,0.572,5,-6.103,0,0.0304,0.00772,0.123,0.14,108.968,361025,4
52,MEDUZA,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0,0.14,0.529,123.935,168387,4
53,Tones And I,The Kids Are Coming,Dance Monkey,5ZULALImTm80tzUbYQYM9d,0.824,0.588,6,-6.4,0,0.0924,0.000104,0.149,0.513,98.027,209438,4
54,Billie Eilish,everything i wanted,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.657,0.106,0.243,120.006,245426,4
55,Taylor Swift,Lover,The Man,3RauEVgRgj1IuWdJ9fDs70,0.777,0.658,0,-5.191,1,0.054,0,0.0901,0.633,110.048,190360,4
56,Ant Saunders,Yellow Hearts,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,7,-8.943,1,0.0719,0,0.0743,0.695,129.039,223258,4
57,Harry Styles,Fine Line,Falling,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,4,-6.502,1,0.0299,1.46e-06,0.089,0.0592,110.011,240133,4
58,Maroon 5,Memories,Memories,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0,0.0822,0.575,91.019,189486,4
59,Justin Bieber,Yummy,Yummy,41L3O37CECZt3N7ziG2z7l,0.687,0.514,9,-6.612,0,0.0897,0,0.116,0.494,145.921,210427,4
60,blackbear,hot girl bummer,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0,0.399,0.678,129.989,185093,1
61,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0,0.105,0.446,109.891,182161,4
62,Taylor Swift,Lover,Lover,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7,-7.582,1,0.0919,1.58e-05,0.118,0.453,68.534,221307,4
63,Ed Sheeran,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0,0.0802,0.548,92.977,197867,4
64,Dan + Shay,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0,0.111,0.43,89.991,167693,4
65,Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,5.83e-06,0.21,0.0605,76.469,175721,4
66,Lil Tecca,We Love You Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0,0.0658,0.226,179.974,131240,4
